company_id,CIN,field,value,as_of_date,source_publisher,source_type,document_title,document_date,source_url,source_page,retrieved_at,confidence,reviewer_status,notes
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,cin,L23200GJ1985PLC008013,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - ADVANCE PETROCHEMICALS LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L23200GJ1985PLC008013,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - ADVANCE PETROCHEMICALS LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L23200GJ1985PLC008013,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - ADVANCE PETROCHEMICALS LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L23200GJ1985PLC008013,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,company_name,PANAMA PETROCHEM LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,cin,L23209GJ1982PLC005062,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - PANAMA PETROCHEM LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L23209GJ1982PLC005062,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - PANAMA PETROCHEM LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L23209GJ1982PLC005062,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - PANAMA PETROCHEM LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L23209GJ1982PLC005062,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,company_name,OSIAN INDUSTRIES LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,cin,L24100GJ1982PLC005302,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - OSIAN INDUSTRIES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1982PLC005302,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - OSIAN INDUSTRIES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1982PLC005302,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - OSIAN INDUSTRIES LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1982PLC005302,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,company_name,GHCL LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,cin,L24100GJ1983PLC006513,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GHCL LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1983PLC006513,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GHCL LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1983PLC006513,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - GHCL LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1983PLC006513,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,company_name,MEDICO INTERCONTINENTAL LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,cin,L24100GJ1984PLC111413,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - MEDICO INTERCONTINENTAL LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1984PLC111413,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - MEDICO INTERCONTINENTAL LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1984PLC111413,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - MEDICO INTERCONTINENTAL LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1984PLC111413,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,company_name,GUJARAT TERCE LABORATORIES LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,cin,L24100GJ1985PLC007753,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GUJARAT TERCE LABORATORIES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1985PLC007753,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - GUJARAT TERCE LABORATORIES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1985PLC007753,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - GUJARAT TERCE LABORATORIES LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24100GJ1985PLC007753,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,company_name,VIVANZA BIOSCIENCES LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,cin,L24110GJ1982PLC005057,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - VIVANZA BIOSCIENCES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1982PLC005057,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - VIVANZA BIOSCIENCES LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1982PLC005057,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - VIVANZA BIOSCIENCES LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1982PLC005057,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,company_name,AARTI INDUSTRIES LTD,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,cin,L24110GJ1984PLC007301,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - AARTI INDUSTRIES LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1984PLC007301,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - AARTI INDUSTRIES LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1984PLC007301,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - AARTI INDUSTRIES LTD,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1984PLC007301,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,company_name,SKYLEAD CHEMICALS LTD,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,cin,L24110GJ1985PLC008225,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - SKYLEAD CHEMICALS LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1985PLC008225,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - SKYLEAD CHEMICALS LTD,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1985PLC008225,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - SKYLEAD CHEMICALS LTD,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1985PLC008225,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,company_name,CHEMIESYNTH (VAPI) LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,cin,L24110GJ1986PLC008634,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - CHEMIESYNTH (VAPI) LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC008634,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - CHEMIESYNTH (VAPI) LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC008634,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - CHEMIESYNTH (VAPI) LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC008634,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,company_name,YOGI HEALTHCARE LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,cin,L24110GJ1986PLC008924,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - YOGI HEALTHCARE LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC008924,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - YOGI HEALTHCARE LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC008924,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - YOGI HEALTHCARE LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC008924,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,company_name,BODAL CHEMICALS LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,cin,L24110GJ1986PLC009003,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - BODAL CHEMICALS LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC009003,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,paid_up_capital,25000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - BODAL CHEMICALS LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC009003,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009003,L24110GJ1986PLC009003,revenue_from_operations,84000000,2025-03-31,MCA AOC-4 Filing,CORPORATE_FILING,Form AOC-4 Financial Statements FY 2024-25 - BODAL CHEMICALS LIMITED,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC009003,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Extracted from AOC-4 financial statement
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,company_name,JUPITER BIOTECH LIMITED,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,company_status,Active,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,cin,L24110GJ1986PLC009140,2026-08-26,MCA / Master Registry,OFFICIAL_REGISTRY,Company Master Record,2026-08-26,https://api.data.gov.in/resource/4dbe5667-7b6b-41d7-82af-211562424d9a,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
COMP_L24110GJ1986PLC009140,L24110GJ1986PLC009140,authorized_capital,50000000,2025-03-31,MCA / Corporate Master Data,OFFICIAL_REGISTRY,Company Master Data Record - JUPITER BIOTECH LIMITED,2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L24110GJ1986PLC009140,1,2026-08-26T17:30:00Z,HIGH,APPROVED,Verified from MCA master record
