document_id,CIN,document_type,title,publisher,document_date,download_url,local_filename,file_hash,retrieved_at
DOC_792AA01A0E9F,U01403MH2015PTC261942,REGISTERED_OFFICE,INC-22 Form INC22 17 11 2025,MCA / Official Corporate Filing,2025-11-17,file:///Users/apple/Downloads/Shell companies/doc/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Other eForm Documents/INC-22_Form INC22_17_11_2025.pdf,documents/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Other eForm Documents/INC-22_Form INC22_17_11_2025.pdf,832cdafd26ea651145dca736cd0b910e0a6830ac63208bd1b778ce2773f06233,2026-08-26T00:00:00Z
DOC_D16D2EB744B5,U01403MH2015PTC261942,INCORPORATION_CERTIFICATE,SPICE + Part B Certificate of Incorporation 25 01 2019,MCA / Official Corporate Filing,2019-01-25,file:///Users/apple/Downloads/Shell companies/doc/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Certificate/SPICE + Part B_Certificate of Incorporation_25_01_2019.pdf,documents/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Certificate/SPICE + Part B_Certificate of Incorporation_25_01_2019.pdf,ce0a436a5485a8f708a87c73807d96ffea406a7ad53d12a1bef042f88fd11dd3,2026-08-26T00:00:00Z
DOC_1D1E23B3C604,U01403MH2015PTC261942,INCORPORATION_CERTIFICATE,SPICE + Part B Certificate of Incorporation (1) 25 01 2019,MCA / Official Corporate Filing,2019-01-25,file:///Users/apple/Downloads/Shell companies/doc/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Certificate/SPICE + Part B_Certificate of Incorporation (1)_25_01_2019.pdf,documents/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Certificate/SPICE + Part B_Certificate of Incorporation (1)_25_01_2019.pdf,fb23e4e0699c4630c9c70c87180f4af4662abba1dd19a3bd82dc811cc71f0ff2,2026-08-26T00:00:00Z
DOC_2BF029CE46F1,U01403MH2015PTC261942,CORPORATE_FILING,UU3480759 Receipt.pdf,MCA / Official Corporate Filing,,file:///Users/apple/Downloads/Shell companies/doc/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Challan/UU3480759_Receipt.pdf.pdf,documents/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Challan/UU3480759_Receipt.pdf.pdf,d3b36e2869e86ed10488611e232aae0d82d77afca235b181a445b3d42f315b3b,2026-08-26T00:00:00Z
DOC_55F09FE7323E,U01403MH2015PTC261942,FINANCIAL_STATEMENT,AOC-4 Form AOC4 18 11 2025,MCA / Official Corporate Filing,2025-11-18,file:///Users/apple/Downloads/Shell companies/doc/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Annual Filing/U01100MH2019PTC320804_UU3480759 (1)/AOC-4_Form AOC4_18_11_2025.pdf,documents/BAGLAN FARMERS PRODUCER COMPANY LIMITED-20260803T053634Z-1-001/BAGLAN FARMERS PRODUCER COMPANY LIMITED/Annual Filing/U01100MH2019PTC320804_UU3480759 (1)/AOC-4_Form AOC4_18_11_2025.pdf,dfdc476c212539ccb6f3bbd7455424f7454e8142e8b6788334754490f3109a38,2026-08-26T00:00:00Z
DOC_A714CF117315,U65993MH1982PTC027783,ANNUAL_RETURN,Form MGT-7-12122019 signed 1769401341049,MCA / Official Corporate Filing,2019-03-31,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Form MGT-7-12122019_signed_1769401341049.pdf,documents/BALBIR HOLDINGS PRIVATE LIMITED/Form MGT-7-12122019_signed_1769401341049.pdf,9aa67d929789735ed6264b9d85e07e0d3cb5b7c38844c92d11bacd92471c16f4,2026-08-26T00:00:00Z
DOC_40DDB754DCB9,U65993MH1982PTC027783,INCORPORATION_CERTIFICATE,Certificate of Incorporation 1769401441308,MCA / Official Corporate Filing,,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Certificate of Incorporation_1769401441308.PDF,documents/BALBIR HOLDINGS PRIVATE LIMITED/Certificate of Incorporation_1769401441308.PDF,3c105e5effe7c71db8a19fd83d56ec7ff881551e995d5381e03e647773c8091b,2026-08-26T00:00:00Z
DOC_58B7FAECADFD,U65993MH1982PTC027783,FINANCIAL_STATEMENT,Form AOC-4-18122018 signed 1769401335724,MCA / Official Corporate Filing,2018-03-31,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Form AOC-4-18122018_signed_1769401335724.pdf,documents/BALBIR HOLDINGS PRIVATE LIMITED/Form AOC-4-18122018_signed_1769401335724.pdf,71dbf55d5d15406ccbd33ad57f793d2ee6ec68df021df2e4cfda2e5647c01bc9,2026-08-26T00:00:00Z
DOC_D8511A2746F7,U65993MH1982PTC027783,CORPORATE_FILING,AOA 1769401428242,MCA / Official Corporate Filing,,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/AOA_1769401428242.PDF,documents/BALBIR HOLDINGS PRIVATE LIMITED/AOA_1769401428242.PDF,c2e548ae7a98f147da71760eea595068c247514dc47e413f53a9f9b6a2323367,2026-08-26T00:00:00Z
DOC_5184159013BF,U65993MH1982PTC027783,FINANCIAL_STATEMENT,Form AOC-4-12022021 1769401217763,MCA / Official Corporate Filing,2022-03-31,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Form AOC-4-12022021_1769401217763,documents/BALBIR HOLDINGS PRIVATE LIMITED/Form AOC-4-12022021_1769401217763,bee001d26a051f8e49a5e7c1a9504104d6cd7fbcbdf3053db5c9398d8f8a61ea,2026-08-26T00:00:00Z
DOC_D19BBC116C39,U65993MH1982PTC027783,ANNUAL_RETURN,Form MGT-7-02032021 signed 1769401226041,MCA / Official Corporate Filing,2032-03-31,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Form MGT-7-02032021_signed_1769401226041.pdf,documents/BALBIR HOLDINGS PRIVATE LIMITED/Form MGT-7-02032021_signed_1769401226041.pdf,cd5b9de86abd9792d77defb2838aba47fed9c576ab946b95816a284ecd637ce7,2026-08-26T00:00:00Z
DOC_CD2E596446DD,U65993MH1982PTC027783,ANNUAL_RETURN,Form MGT-7-18122018 signed 1769401338445,MCA / Official Corporate Filing,2018-03-31,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Form MGT-7-18122018_signed_1769401338445.pdf,documents/BALBIR HOLDINGS PRIVATE LIMITED/Form MGT-7-18122018_signed_1769401338445.pdf,bae74cc1eff621b572cc329fd1d1346004d094735c44636f42116864285cafd4,2026-08-26T00:00:00Z
DOC_99E0A5D4F671,U65993MH1982PTC027783,CORPORATE_FILING,MOA 1769401429597,MCA / Official Corporate Filing,,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/MOA_1769401429597.PDF,documents/BALBIR HOLDINGS PRIVATE LIMITED/MOA_1769401429597.PDF,da6fb63e761bca6ec0f5e8325d7d3d2bf3b5513e085fe53b2c2b100fdc6ca0a0,2026-08-26T00:00:00Z
DOC_F3625ED8357E,U65993MH1982PTC027783,COMPANY_MASTER_DATA,Master datars - MCA Services,MCA / Official Corporate Filing,,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Master datars - MCA Services.pdf,documents/BALBIR HOLDINGS PRIVATE LIMITED/Master datars - MCA Services.pdf,7403eb02125301b3c440aab9cbfd3bc3a835901bb79285b84543bd7c00a370a0,2026-08-26T00:00:00Z
DOC_65534EB53F0B,U65993MH1982PTC027783,FINANCIAL_STATEMENT,Form AOC-4-07122019 signed 1769401344896,MCA / Official Corporate Filing,2019-03-31,file:///Users/apple/Downloads/Shell companies/doc/BALBIR HOLDINGS PRIVATE LIMITED/Form AOC-4-07122019_signed_1769401344896.pdf,documents/BALBIR HOLDINGS PRIVATE LIMITED/Form AOC-4-07122019_signed_1769401344896.pdf,79794bae87733a4584a6f2337eda04958251332bb10b61d6d79cd7254ef7ebe6,2026-08-26T00:00:00Z
DOC_8C6B297C188B,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL Form AOC4XBRL 19 11 2015,MCA / Official Corporate Filing,2015-11-19,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Form AOC4XBRL_19_11_2015.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Form AOC4XBRL_19_11_2015.pdf,2db6c5a0be509e688655c7444389d944ee8cfb5005de50788d3b96e518aec647,2026-08-26T00:00:00Z
DOC_A96BA03CCE70,U24110MH1998PTC113702,CORPORATE_FILING,Form 23AC Form 23AC 04 11 2008,MCA / Official Corporate Filing,2008-11-04,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC_Form 23AC_04_11_2008.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC_Form 23AC_04_11_2008.pdf,a6726ee559a126bafa96109cf5a023de4bd382b9d29dc2055ef84a8620ce3b6b,2026-08-26T00:00:00Z
DOC_296E18D7D825,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL XBRL document in respect Consolidated financial statement 21 01 2020,MCA / Official Corporate Filing,2020-01-21,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_XBRL document in respect Consolidated financial statement_21_01_2020.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_XBRL document in respect Consolidated financial statement_21_01_2020.pdf,90ba1d5dc8c36f6f96a7c168357fb634a8163794bef9a70ba920a5e0ae550d49,2026-08-26T00:00:00Z
DOC_8517E11A3895,U24110MH1998PTC113702,CORPORATE_FILING,CSR-2 Form CSR2 20 12 2024,MCA / Official Corporate Filing,2024-12-20,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/CSR-2_Form CSR2_20_12_2024.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/CSR-2_Form CSR2_20_12_2024.pdf,88d81b45475c8142e56e403b70e2880bd342ffa1ed707a8b2f59b46c45596e2b,2026-08-26T00:00:00Z
DOC_0528FF7E64B4,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Revised1 Copy of MGT8 29 11 2021,MCA / Official Corporate Filing,2021-11-29,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Revised1 Copy of MGT8_29_11_2021.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Revised1 Copy of MGT8_29_11_2021.pdf,e713eccd1b9798b59ce61a1bcdff5d105a08904dc630f7a7dda2f0f2a8474a7b,2026-08-26T00:00:00Z
DOC_6068C176D47D,U24110MH1998PTC113702,CORPORATE_FILING,CSR-2 Optional attachments if any 27 03 2024,MCA / Official Corporate Filing,2024-03-27,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/CSR-2_Optional attachments if any_27_03_2024.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/CSR-2_Optional attachments if any_27_03_2024.pdf,868ad897ee7c518e05edb8ec374cd327589d44748987d66b203e32dc681e78b5,2026-08-26T00:00:00Z
DOC_6B008C3654AE,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 List of share holders debenture holders 23 11 2023,MCA / Official Corporate Filing,2023-11-23,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_List of share holders debenture holders_23_11_2023.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_List of share holders debenture holders_23_11_2023.pdf,dfbf08af78132565b7a8689171d0e191b956e4c2a92cc38ace95f53cb73e016d,2026-08-26T00:00:00Z
DOC_81CE81CE5613,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Copy of MGT8 23 02 2021,MCA / Official Corporate Filing,2021-02-23,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_23_02_2021.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_23_02_2021.pdf,15558743012403edf17356bbd5d3d6207f43556689addadebd25c88b141a6775,2026-08-26T00:00:00Z
DOC_B12B136A1AE8,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL XBRL document in respect Consolidated financial statement 02 03 2021,MCA / Official Corporate Filing,2021-03-02,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_XBRL document in respect Consolidated financial statement_02_03_2021.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_XBRL document in respect Consolidated financial statement_02_03_2021.pdf,12504ee6302247f8dbff025294bfdf6836e661866b2b3913e6db5396efb60ed8,2026-08-26T00:00:00Z
DOC_F5EE321F3996,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL XBRL document in respect Consolidated financial statement 22 11 2022,MCA / Official Corporate Filing,2022-11-22,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_XBRL document in respect Consolidated financial statement_22_11_2022.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_XBRL document in respect Consolidated financial statement_22_11_2022.pdf,16fb7d3c142dc340f4a94ea26644a72a74e1048d56d0ffcd52ba49087a4ce49f,2026-08-26T00:00:00Z
DOC_6D33BCF85BA8,U24110MH1998PTC113702,CORPORATE_FILING,Form 23AC XBRL Form 23ACXBRL 07 11 2014,MCA / Official Corporate Filing,2014-11-07,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC XBRL_Form 23ACXBRL_07_11_2014.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC XBRL_Form 23ACXBRL_07_11_2014.pdf,cc78718ce5983d7a6e01d48879a7cebcb628967f1992a6c5c45456bea1585e86,2026-08-26T00:00:00Z
DOC_491C1F3855EA,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Approval letter for extension of AGM 23 02 2021,MCA / Official Corporate Filing,2021-02-23,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Approval letter for extension of AGM_23_02_2021.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Approval letter for extension of AGM_23_02_2021.pdf,7fdc982fc899f8aeceb10df0cc975e282e53e88ef79a43c70559ebe13586a3da,2026-08-26T00:00:00Z
DOC_8EF185B7A781,U24110MH1998PTC113702,CORPORATE_FILING,Form 23AC Form 23AC 26 09 2006,MCA / Official Corporate Filing,2006-09-26,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC_Form 23AC_26_09_2006.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC_Form 23AC_26_09_2006.pdf,00a2328598f8193efba4ee874518a5ff24246ac9a6fe45245b1bcaf80dc5b34f,2026-08-26T00:00:00Z
DOC_8682E7F8506A,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Copy of MGT8 24 11 2022,MCA / Official Corporate Filing,2022-11-24,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_24_11_2022.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_24_11_2022.pdf,4a4bb2448d6e9fe8f7e054756d92b2225ed64d46c781ead71fc4f92ab5fd6720,2026-08-26T00:00:00Z
DOC_856603535763,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Form MGT7 16 01 2018,MCA / Official Corporate Filing,2018-01-16,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_16_01_2018.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_16_01_2018.pdf,5bae70bd853b921024fff2acdedc214d16c8f1be1ad8db77b34a4afc237821ee,2026-08-26T00:00:00Z
DOC_94AC92806F4A,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Photograph of the registered office of the Company showing external building and name prominently v... 08 10 2025,MCA / Official Corporate Filing,2025-10-08,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Photograph of the registered office of the Company showing external building and name prominently v..._08_10_2025.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Photograph of the registered office of the Company showing external building and name prominently v..._08_10_2025.pdf,920cc4d298dc13c4e00b9a702de2e50869282d60e47eb9705511e9863e0f5590,2026-08-26T00:00:00Z
DOC_3A8287D279F0,U24110MH1998PTC113702,CORPORATE_FILING,Form 23AC XBRL Form 23ACXBRL 24 12 2011,MCA / Official Corporate Filing,2011-12-24,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC XBRL_Form 23ACXBRL_24_12_2011.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC XBRL_Form 23ACXBRL_24_12_2011.pdf,83ca73d5cc4180b84208039e4c30b705127c8dc01e18faed47662293b54c6027,2026-08-26T00:00:00Z
DOC_E474062BEBCD,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL Form AOC4XBRL 24 04 2018,MCA / Official Corporate Filing,2018-04-24,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Form AOC4XBRL_24_04_2018.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Form AOC4XBRL_24_04_2018.pdf,c00cf42407562ab1cfdb53e017757405772aac07dfee1e12a72afb3462276672,2026-08-26T00:00:00Z
DOC_D8E804759534,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Form MGT7 16 01 2019,MCA / Official Corporate Filing,2019-01-16,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_16_01_2019.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_16_01_2019.pdf,013af35195f1493bef2819fe2ecd71ee2c2625460e0e4c8f382df0d8a18a4d69,2026-08-26T00:00:00Z
DOC_7629DCA3DB69,U24110MH1998PTC113702,CORPORATE_FILING,Form 23AC XBRL Form 23ACXBRL 30 10 2013,MCA / Official Corporate Filing,2013-10-30,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC XBRL_Form 23ACXBRL_30_10_2013.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 23AC XBRL_Form 23ACXBRL_30_10_2013.pdf,3fe10409b850c900a35e804a40363785b645eaa2df219952456f221c56133004,2026-08-26T00:00:00Z
DOC_0F867D7DBD92,U24110MH1998PTC113702,CORPORATE_FILING,CSR-2 Form CSR2 30 03 2022,MCA / Official Corporate Filing,2022-03-30,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/CSR-2_Form CSR2_30_03_2022.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/CSR-2_Form CSR2_30_03_2022.pdf,3e37be763d4109c96f63f1f8b3ab8730fab1273cb3f2d175531ce827b95acafc,2026-08-26T00:00:00Z
DOC_455EEFE28C39,U24110MH1998PTC113702,CORPORATE_FILING,Form 20B Form 20B 11 01 2013,MCA / Official Corporate Filing,2013-01-11,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 20B_Form 20B_11_01_2013.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/Form 20B_Form 20B_11_01_2013.pdf,8f7239cd08e758b71bb06c2932c011eb676908ca50de709d0de22ef13236f5c8,2026-08-26T00:00:00Z
DOC_D51BE16EEE23,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL Form AOC4XBRL 18 10 2024,MCA / Official Corporate Filing,2024-10-18,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Form AOC4XBRL_18_10_2024.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Form AOC4XBRL_18_10_2024.pdf,2090e024d0d0a4c728ef3009b966f9051f194f96a9e30827c7ca38171f8b184c,2026-08-26T00:00:00Z
DOC_7332EE993DB4,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL Approval letter of extension of financial year of AGM 02 03 2021,MCA / Official Corporate Filing,2021-03-02,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Approval letter of extension of financial year of AGM_02_03_2021.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Approval letter of extension of financial year of AGM_02_03_2021.pdf,7fdc982fc899f8aeceb10df0cc975e282e53e88ef79a43c70559ebe13586a3da,2026-08-26T00:00:00Z
DOC_6E5C12EC1830,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Form MGT7 23 02 2021,MCA / Official Corporate Filing,2021-02-23,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_23_02_2021.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_23_02_2021.pdf,b91f85022f272f02a3b5dc2757dc279a4e8f066074921da5630e3b1c9e05dedd,2026-08-26T00:00:00Z
DOC_184ED6944CA0,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Form MGT7 29 01 2016,MCA / Official Corporate Filing,2016-01-29,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_29_01_2016.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_29_01_2016.pdf,dac0100160a29c624fd84aa9be25256d7c08edff27488a1414a812cabe8b212b,2026-08-26T00:00:00Z
DOC_4ABD75C14015,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Copy of MGT8 16 01 2019,MCA / Official Corporate Filing,2019-01-16,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_16_01_2019.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_16_01_2019.pdf,b819f44b7c2ed6ad0d588ecca97db989dbdddea3f060468a903716f874517996,2026-08-26T00:00:00Z
DOC_786158D62259,U24110MH1998PTC113702,FINANCIAL_STATEMENT,AOC-4 XBRL Approval letter of extension of financial year of AGM 26 12 2018,MCA / Official Corporate Filing,2018-12-26,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Approval letter of extension of financial year of AGM_26_12_2018.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/AOC-4 XBRL_Approval letter of extension of financial year of AGM_26_12_2018.pdf,a6b07cd672cf1d9626deb290b1396a71cd70f5d4269a534fc9f43173511b9855,2026-08-26T00:00:00Z
DOC_433FA8D06161,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Form MGT7 24 11 2022,MCA / Official Corporate Filing,2022-11-24,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_24_11_2022.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Form MGT7_24_11_2022.pdf,0311963641829167de8359de23b58751e436da2cb366500d8a3070697b955811,2026-08-26T00:00:00Z
DOC_ECFE5130FDAF,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Approval letter for extension of AGM 16 01 2019,MCA / Official Corporate Filing,2019-01-16,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Approval letter for extension of AGM_16_01_2019.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Approval letter for extension of AGM_16_01_2019.pdf,733f3d550869e954b1db31b7547b9227e054c22a02b0155ed1d0672aea27645c,2026-08-26T00:00:00Z
DOC_608179DB6322,U24110MH1998PTC113702,ANNUAL_RETURN,MGT-7 Copy of MGT8 16 01 2018,MCA / Official Corporate Filing,2018-01-16,file:///Users/apple/Downloads/Shell companies/doc/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_16_01_2018.pdf,documents/DOW CHEMICAL INTERNATIONAL PRIVATE LIMITED/Annual Filing/MGT-7_Copy of MGT8_16_01_2018.pdf,35d4a32cc38bc8afa34370c2eb2eefded41edf56282ec7872a9a2b303e1424ae,2026-08-26T00:00:00Z
