company_id,CIN,field,expected_category,reason_missing,retrieved_at,notes
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007124,L17110GJ1984PLC007124,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1984PLC007266,L17110GJ1984PLC007266,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007799,L17110GJ1985PLC007799,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC007948,L17110GJ1985PLC007948,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC008206,L17110GJ1985PLC008206,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1985PLC033271,L17110GJ1985PLC033271,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008886,L17110GJ1986PLC008886,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC008942,L17110GJ1986PLC008942,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,roc,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,registration_date,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,registered_office_address,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,authorized_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,paid_up_capital,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,principal_activity,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,directors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,auditors,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,gstin,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17110GJ1986PLC009099,L17110GJ1986PLC009099,pan,Corporate / Financial / Compliance,Not available in free public filings,2026-08-26T15:00:00Z,Verified absence across free public sources
COMP_L17111GJ1984PLC045995,L17111GJ1984PLC045995,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17111GJ1984PLC045995,L17111GJ1984PLC045995,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17111GJ1984PLC045995,L17111GJ1984PLC045995,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17111GJ1986PLC048202,L17111GJ1986PLC048202,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17111GJ1986PLC048202,L17111GJ1986PLC048202,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17111GJ1986PLC048202,L17111GJ1986PLC048202,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1982PLC005424,L17119GJ1982PLC005424,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1982PLC005424,L17119GJ1982PLC005424,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1982PLC005424,L17119GJ1982PLC005424,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1982PLC009258,L17119GJ1982PLC009258,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1982PLC009258,L17119GJ1982PLC009258,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1982PLC009258,L17119GJ1982PLC009258,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009009,L17119GJ1986PLC009009,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009009,L17119GJ1986PLC009009,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009009,L17119GJ1986PLC009009,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009152,L17119GJ1986PLC009152,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009152,L17119GJ1986PLC009152,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17119GJ1986PLC009152,L17119GJ1986PLC009152,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17239GJ1985PLC007829,L17239GJ1985PLC007829,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17239GJ1985PLC007829,L17239GJ1985PLC007829,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L17239GJ1985PLC007829,L17239GJ1985PLC007829,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L18119GJ1984PLC006922,L18119GJ1984PLC006922,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L18119GJ1984PLC006922,L18119GJ1984PLC006922,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L18119GJ1984PLC006922,L18119GJ1984PLC006922,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L19116GJ1983FLC006516,L19116GJ1983FLC006516,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L19116GJ1983FLC006516,L19116GJ1983FLC006516,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L19116GJ1983FLC006516,L19116GJ1983FLC006516,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20299GJ1985PLC008047,L20299GJ1985PLC008047,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20299GJ1985PLC008047,L20299GJ1985PLC008047,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20299GJ1985PLC008047,L20299GJ1985PLC008047,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20310GJ1984PLC006994,L20310GJ1984PLC006994,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20310GJ1984PLC006994,L20310GJ1984PLC006994,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L20310GJ1984PLC006994,L20310GJ1984PLC006994,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L21010GJ1986PLC008772,L21010GJ1986PLC008772,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L21010GJ1986PLC008772,L21010GJ1986PLC008772,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L21010GJ1986PLC008772,L21010GJ1986PLC008772,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23200GJ1985PLC008013,L23200GJ1985PLC008013,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L23209GJ1982PLC005062,L23209GJ1982PLC005062,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1982PLC005302,L24100GJ1982PLC005302,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1983PLC006513,L24100GJ1983PLC006513,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1984PLC111413,L24100GJ1984PLC111413,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24100GJ1985PLC007753,L24100GJ1985PLC007753,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1982PLC005057,L24110GJ1982PLC005057,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1984PLC007301,L24110GJ1984PLC007301,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1985PLC008225,L24110GJ1985PLC008225,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008634,L24110GJ1986PLC008634,paid_mca_chg1,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,pan,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
COMP_L24110GJ1986PLC008924,L24110GJ1986PLC008924,bank_statement_private,Private / Restricted / Paid,Not available in free public filings (Rule No. 1 compliance),2026-08-26T17:30:00Z,Free data rule enforced
